Property URL,MLS ID,Property type,Number of days on Zillow,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Image URL,Street address,City,Zip,State,Country,Latitude,Longitude,Project Type,Curb Appeal,Kitchen,Bathroom,Flooring,Yard,Pool,Walk in Closet,Primary Suite,Flow,Laundry Room,Patio,Energy Star Windows,Exterior Lighting,Ceiling Fan,Garage Storage,Front Porch,Hardwood Flooring,Full Bath Main Level,Energy Star Appliances,Walk In Pantry,Landscaping,Table Space in Kitchen
https://www.zillow.com/homedetails/109-Vineyard-Cir-Sonoma-CA-95476/15837557_zpid/,,Single Family,89,525000,5/1/2024,1344,sqft,390.63,3001.28,sqft,2,2,https://photos.zillowstatic.com/fp/b7e6a6847c694789eee1f85e6fe79af4-p_e.jpg,109 Vineyard Cir,Sonoma,95476,CA,USA,38.26604,-122.494,Small Projects,8,6,2,8,6,0,10,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/735-Amherst-Cir-Sonoma-CA-95476/15798540_zpid/,,Single Family,91,795000,########,1527,sqft,520.63,3454.31,sqft,2,2,https://photos.zillowstatic.com/fp/366c9643d4c9c7df242c075a5db30e71-p_e.jpg,735 Amherst Cir,Sonoma,95476,CA,USA,38.31123,-122.492,Small Projects,9,8,9,7,2,0,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18635-Middlefield-Rd-Sonoma-CA-95476/15800824_zpid/,,Single Family,91,659000,########,820,sqft,803.66,5101,sqft,2,1,https://photos.zillowstatic.com/fp/f13fdd4dc4c1c658f65d31a5fed48a5b-p_e.jpg,18635 Middlefield Rd,Sonoma,95476,CA,USA,38.31719,-122.482,Small Projects,10,10,4,5,2,0,7,4,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/19120-Olive-Ave-Sonoma-CA-95476/15797326_zpid/,,Single Family,95,735000,########,1736,sqft,423.39,0.26,acres,5,2,https://photos.zillowstatic.com/fp/d1561d76a2eb486bb471507043569e66-p_e.jpg,19120 Olive Ave,Sonoma,95476,CA,USA,38.29592,-122.494,Small Projects,3,3,6,8,5,0,5,6,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17370-Keaton-Ave-Sonoma-CA-95476/15800504_zpid/,,Single Family,96,775000,########,1350,sqft,574.07,0.35,acres,2,2,https://photos.zillowstatic.com/fp/aec35692940012e8ba7827992e1706d2-p_e.jpg,17370 Keaton Ave,Sonoma,95476,CA,USA,38.32114,-122.485,Small Projects,6,7,4,3,9,0,6,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17-Saint-Patrick-Ct-Sonoma-CA-95476/15838162_zpid/,,Single Family,98,730000,########,1795,sqft,406.69,6970,sqft,3,3,https://photos.zillowstatic.com/fp/bf17c7a6f3d2e74f7792b78aaf6aa337-p_e.jpg,17 Saint Patrick Ct,Sonoma,95476,CA,USA,38.26344,-122.487,Small Projects,4,10,9,4,1,0,1,3,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17546-Middlefield-Rd-Sonoma-CA-95476/15800810_zpid/,,Single Family,103,861000,########,1134,sqft,759.26,5602,sqft,2,2,https://photos.zillowstatic.com/fp/9afc055b9cea393ea265f20c2f8ce9be-p_e.jpg,17546 Middlefield Rd,Sonoma,95476,CA,USA,38.3181,-122.482,Small Projects,3,8,8,4,1,1,9,8,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17515-Gehricke-Rd-Sonoma-CA-95476/15828356_zpid/,,Single Family,104,900000,########,1035,sqft,869.57,3.81,acres,2,1,https://photos.zillowstatic.com/fp/47ab531431968e9b40ee82b9d8f2ed13-p_e.jpg,17515 Gehricke Rd,Sonoma,95476,CA,USA,38.31619,-122.44,Small Projects,5,4,8,9,8,1,2,8,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/368-5th-St-W-Sonoma-CA-95476/15769685_zpid/,,Single Family,105,837000,########,1056,sqft,792.61,9583.2,sqft,3,1,https://photos.zillowstatic.com/fp/cd120c7294c2a0f08739bc8b2e0ae4a3-p_e.jpg,368 5th St W,Sonoma,95476,CA,USA,38.29524,-122.467,Small Projects,2,7,1,4,3,0,9,10,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/279-Avenida-Barbera-Sonoma-CA-95476/15837773_zpid/,,Single Family,108,640000,########,1382,sqft,463.1,4791,sqft,2,2,https://photos.zillowstatic.com/fp/77d434f34f8178662c7880f02ca7a3fe-p_e.jpg,279 Avenida Barbera,Sonoma,95476,CA,USA,38.26309,-122.489,Small Projects,7,4,4,1,10,1,6,10,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/21241-Via-Colombard-Sonoma-CA-95476/15837993_zpid/,,Single Family,108,910000,########,1382,sqft,658.47,6242.15,sqft,2,2,https://photos.zillowstatic.com/fp/c957f4fcc99209d02c012b190a4eaf68-p_e.jpg,21241 Via Colombard,Sonoma,95476,CA,USA,38.26417,-122.5,Small Projects,3,5,9,10,9,1,9,8,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/425-El-Dorado-Dr-Sonoma-CA-95476/15831743_zpid/,,Single Family,109,705000,########,1363,sqft,517.24,7000.09,sqft,3,3,https://photos.zillowstatic.com/fp/ef201efe489553c45ab91be6a65bf722-p_e.jpg,425 El Dorado Dr,Sonoma,95476,CA,USA,38.31374,-122.489,Small Projects,1,3,3,4,8,1,1,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/31-Vineyard-Cir-Sonoma-CA-95476/15837536_zpid/,,Single Family,109,685000,########,1320,sqft,518.94,902,sqft,2,3,https://photos.zillowstatic.com/fp/98e32d01eb4941a43772d3167ecd7e9a-p_e.jpg,31 Vineyard Cir,Sonoma,95476,CA,USA,38.26566,-122.491,Small Projects,9,8,6,3,3,1,9,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/715-Merritt-Ct-Sonoma-CA-95476/15828725_zpid/,,Single Family,111,770000,4/9/2024,1358,sqft,567.01,5601.82,sqft,3,2,https://photos.zillowstatic.com/fp/a6e73834ba6fab6a19d25dc0d2038f2e-p_e.jpg,715 Merritt Ct,Sonoma,95476,CA,USA,38.301,-122.472,Small Projects,8,3,1,10,1,1,10,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/752-1st-St-W-Sonoma-CA-95476/54787526_zpid/,,Single Family,111,682000,4/9/2024,912,sqft,747.81,435,sqft,1,2,,752 1st St W,Sonoma,95476,CA,USA,38.28761,-122.459,Small Projects,2,1,4,8,8,1,8,3,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/752-1st-St-W-13-Sonoma-CA-95476/2058009431_zpid/,,Condominium,111,682000,4/9/2024,912,sqft,747.81,638,sqft,1,2,https://photos.zillowstatic.com/fp/466ae36393eb7224a044705948bd024e-p_e.jpg,752 1st St W #13,Sonoma,95476,CA,USA,,,Small Projects,3,6,4,2,6,1,6,9,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/19175-Bay-St-Sonoma-CA-95476/15797651_zpid/,,Single Family,115,815000,4/5/2024,960,sqft,848.96,7501.03,sqft,2,1,https://photos.zillowstatic.com/fp/9b446c8a68d9b9fbdfec81411ee7c669-p_e.jpg,19175 Bay St,Sonoma,95476,CA,USA,38.29795,-122.486,Small Projects,6,8,7,9,2,1,2,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/375-Cherry-Ave-Sonoma-CA-95476/15796832_zpid/,,Single Family,116,505000,4/4/2024,1226,sqft,411.91,6199,sqft,3,2,https://photos.zillowstatic.com/fp/ed7324b483b31641978700752c4f236d-p_e.jpg,375 Cherry Ave,Sonoma,95476,CA,USA,38.31053,-122.487,Small Projects,4,2,10,7,3,1,9,7,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18029-Poplar-Ave-Sonoma-CA-95476/15801036_zpid/,,Single Family,117,450000,4/3/2024,1000,sqft,450,5001,sqft,3,1,https://photos.zillowstatic.com/fp/6ed690d6b9daf26e0b2db2a3fc5b4093-p_e.jpg,18029 Poplar Ave,Sonoma,95476,CA,USA,38.31379,-122.484,Small Projects,2,2,10,10,4,1,3,5,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/419-Kelsey-Ct-Sonoma-CA-95476/15798116_zpid/,,Single Family,122,850000,########,1509,sqft,563.29,9583,sqft,3,2,,419 Kelsey Ct,Sonoma,95476,CA,USA,38.3037,-122.487,Small Projects,7,2,3,9,9,0,4,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/234-Thomson-Ave-Sonoma-CA-95476/15801378_zpid/,,Single Family,122,650000,########,754,sqft,862.07,5001,sqft,2,1,https://photos.zillowstatic.com/fp/056d48be313e77297e3b1d113e6392bd-p_e.jpg,234 Thomson Ave,Sonoma,95476,CA,USA,38.31076,-122.477,Small Projects,6,1,3,8,6,0,6,3,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/265-Avenida-Barbera-Sonoma-CA-95476/15837761_zpid/,,Single Family,122,599000,########,1250,sqft,479.2,7501.03,sqft,2,2,https://photos.zillowstatic.com/fp/b74050e5c4bf747514941c7c4c9be8c0-p_e.jpg,265 Avenida Barbera,Sonoma,95476,CA,USA,38.26263,-122.488,Big Project,7,2,2,3,6,0,5,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/225-2nd-St-E-APT-1-Sonoma-CA-95476/15819430_zpid/,,Condominium,123,731500,########,984,sqft,743.39,1102.07,sqft,2,2,https://photos.zillowstatic.com/fp/a93424e7d3dc8ad22a17a536e4f14152-p_e.jpg,225 2nd St E APT 1,Sonoma,95476,CA,USA,38.29629,-122.454,Small Projects,3,8,2,6,7,1,9,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1366-Mission-Dr-Sonoma-CA-95476/15837521_zpid/,,Single Family,123,300000,########,896,sqft,334.82,,sqft,2,1,https://photos.zillowstatic.com/fp/3b0c946ddb9205f8e588f983452fc7c2-p_e.jpg,1366 Mission Dr,Sonoma,95476,CA,USA,38.26509,-122.49,Small Projects,6,10,5,7,7,1,3,3,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/116-Temelec-Cir-Sonoma-CA-95476/15837406_zpid/,,Single Family,125,774000,########,1494,sqft,518.07,9600.62,sqft,3,2,https://photos.zillowstatic.com/fp/bbd4609210a4ca60726ffde1d9943c48-p_e.jpg,116 Temelec Cir,Sonoma,95476,CA,USA,38.26737,-122.493,Small Projects,9,5,5,8,3,1,9,6,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/59-Park-Ln-Sonoma-CA-95476/15771018_zpid/,,Single Family,126,800000,########,1173,sqft,682.01,2187,sqft,2,2,https://photos.zillowstatic.com/fp/f1d1ebf591b865fb0e206e2be57a1289-p_e.jpg,59 Park Ln,Sonoma,95476,CA,USA,38.28891,-122.473,Small Projects,4,2,10,7,9,1,2,4,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/384-Avenida-Barbera-Sonoma-CA-95476/15837791_zpid/,,Single Family,126,985000,########,1900,sqft,518.42,7405,sqft,2,2,https://photos.zillowstatic.com/fp/d317caeba1c55c3a3dcecfa0e4c99cb7-p_e.jpg,384 Avenida Barbera,Sonoma,95476,CA,USA,38.2637,-122.49,Small Projects,10,4,5,3,5,1,9,7,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/19436-Riverside-Dr-Sonoma-CA-95476/15797898_zpid/,,Single Family,129,715000,########,1190,sqft,600.84,7501.03,sqft,2,2,https://photos.zillowstatic.com/fp/5b925698b2e6754929acd50c74632be0-p_e.jpg,19436 Riverside Dr,Sonoma,95476,CA,USA,38.29465,-122.479,Small Projects,6,3,6,4,1,0,3,8,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17335-Vailetti-Dr-Sonoma-CA-95476/300261319_zpid/,,Single Family,129,950000,########,3531,sqft,269.05,9148,sqft,6,4,https://photos.zillowstatic.com/fp/a148ab32495943debd91b83c1a2df1a2-p_e.jpg,17335 Vailetti Dr,Sonoma,95476,CA,USA,38.32162,-122.492,Small Projects,8,8,4,5,4,0,4,8,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/16524-Meadow-Oaks-Dr-Sonoma-CA-95476/15802137_zpid/,,Single Family,131,1000000,########,1834,sqft,545.26,7902,sqft,4,3,https://photos.zillowstatic.com/fp/6ba6fe4c1c00d41303ed979d52f0e2e7-p_e.jpg,16524 Meadow Oaks Dr,Sonoma,95476,CA,USA,38.33045,-122.492,Big Project,1,1,3,3,1,0,5,8,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1317-Avenida-Sebastiani-Sonoma-CA-95476/15837757_zpid/,,Single Family,132,910000,########,1382,sqft,658.47,4948.42,sqft,2,2,https://photos.zillowstatic.com/fp/ccfdb4a6d3160d8d86ac369c9b314b9d-p_e.jpg,1317 Avenida Sebastiani,Sonoma,95476,CA,USA,38.26266,-122.49,Small Projects,1,6,4,4,7,0,3,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/970-Glenwood-Dr-Sonoma-CA-95476/15799580_zpid/,,Single Family,136,868000,########,1056,sqft,821.97,9500.44,sqft,3,2,https://photos.zillowstatic.com/fp/9f5feee27bdc8e8518aa78557e544311-p_e.jpg,970 Glenwood Dr,Sonoma,95476,CA,USA,38.33786,-122.512,Small Projects,4,5,6,7,9,0,1,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/583-Barrachi-Way-Sonoma-CA-95476/15769949_zpid/,,Single Family,138,830000,########,1318,sqft,629.74,7200.47,sqft,3,2,https://photos.zillowstatic.com/fp/9e6e0dfa2d4232b3cb5785c22a7e06a3-p_e.jpg,583 Barrachi Way,Sonoma,95476,CA,USA,38.29115,-122.465,Small Projects,2,9,4,10,6,1,3,10,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17921-San-Carlos-Dr-Sonoma-CA-95476/15831725_zpid/,,Single Family,140,749000,########,1135,sqft,659.91,6199,sqft,3,2,https://photos.zillowstatic.com/fp/c1518fef78978182ef2fc98318c44c76-p_e.jpg,17921 San Carlos Dr,Sonoma,95476,CA,USA,38.31386,-122.492,Small Projects,5,2,3,4,3,0,10,10,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/20710-Meadow-Dr-Sonoma-CA-95476/15837647_zpid/,,Single Family,144,835000,3/7/2024,1376,sqft,606.83,6181.16,sqft,2,2,https://photos.zillowstatic.com/fp/0635c7eaac844b2f18e8b8a3ac530e1c-p_e.jpg,20710 Meadow Dr,Sonoma,95476,CA,USA,38.26674,-122.496,Small Projects,6,5,3,7,4,1,6,8,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/250-5th-St-W-Sonoma-CA-95476/15769692_zpid/,,Single Family,150,520000,3/1/2024,1087,sqft,478.38,6969,sqft,3,1,,250 5th St W,Sonoma,95476,CA,USA,38.29738,-122.467,Small Projects,1,6,7,9,2,0,9,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/183-2nd-St-E-Sonoma-CA-95476/15770854_zpid/,,Condominium,150,690000,3/1/2024,1106,sqft,623.87,2570,sqft,2,1,https://photos.zillowstatic.com/fp/3f000efbb13fc11575c6f41b5eb0f032-p_e.jpg,183 2nd St E,Sonoma,95476,CA,USA,38.29717,-122.454,Small Projects,10,1,3,6,7,0,7,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/182-La-Mancha-Dr-Sonoma-CA-95476/15798005_zpid/,,Condominium,150,590000,3/1/2024,1190,sqft,495.8,1860.01,sqft,2,2,https://photos.zillowstatic.com/fp/5b9dea73360faa45aa458ae1208e312e-p_e.jpg,182 La Mancha Dr,Sonoma,95476,CA,USA,38.29553,-122.479,Small Projects,6,5,1,10,7,1,7,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/610-Anthony-Ct-Sonoma-CA-95476/15771371_zpid/,,Single Family,151,820000,########,1717,sqft,477.58,4400,sqft,2,2,https://photos.zillowstatic.com/fp/dd30c98be4de8ad96754c0b6b94452db-p_e.jpg,610 Anthony Ct,Sonoma,95476,CA,USA,38.29133,-122.475,Small Projects,8,2,6,6,7,1,4,6,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/20704-Meadow-Dr-Sonoma-CA-95476/15837613_zpid/,,Single Family,151,850000,########,1393,sqft,610.19,8198,sqft,3,2,https://photos.zillowstatic.com/fp/fe60e7558f21f133948b6cf083831d1d-p_e.jpg,20704 Meadow Dr,Sonoma,95476,CA,USA,38.26732,-122.497,Small Projects,6,2,9,2,10,0,9,6,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1254-Broadway-APT-6-Sonoma-CA-95476/119687810_zpid/,,Condominium,151,500000,########,976,sqft,512.3,871,sqft,2,2,,1254 Broadway APT 6,Sonoma,95476,CA,USA,38.27856,-122.459,Small Projects,7,9,10,1,10,1,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/742-Madison-Dr-Sonoma-CA-95476/15796891_zpid/,,Single Family,152,785000,########,1895,sqft,414.25,6700,sqft,4,2,https://photos.zillowstatic.com/fp/6b92808c8d6089659cc9e733035768e3-p_e.jpg,742 Madison Dr,Sonoma,95476,CA,USA,38.30738,-122.494,Small Projects,7,2,2,10,8,1,7,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/290-Siesta-Way-Sonoma-CA-95476/15801548_zpid/,,Single Family,152,800000,########,1364,sqft,586.51,5248.98,sqft,3,2,https://photos.zillowstatic.com/fp/ad87f03732ad4cd47ef4803a4d1e4e03-p_e.jpg,290 Siesta Way,Sonoma,95476,CA,USA,38.31091,-122.476,Small Projects,10,1,3,5,5,0,8,3,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1345-Felder-Rd-Sonoma-CA-95476/15837297_zpid/,,Single Family,152,800000,########,1425,sqft,561.4,1.29,acres,3,1.5,,1345 Felder Rd,Sonoma,95476,CA,USA,38.27358,-122.495,Small Projects,4,5,6,7,9,0,7,9,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1347-Felder-Rd-Sonoma-CA-95476/15837298_zpid/,,Single Family,152,400000,########,480,sqft,833.33,0.32,acres,1,1,,1347 Felder Rd,Sonoma,95476,CA,USA,38.27319,-122.495,Small Projects,5,1,6,1,9,1,4,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/669-Cherry-Ave-Sonoma-CA-95476/15798616_zpid/,,Condominium,153,499999,########,1289,sqft,387.9,1159,sqft,2,2,https://photos.zillowstatic.com/fp/333005fc5aa42568a86cd21d9fc0cc82-p_e.jpg,669 Cherry Ave,Sonoma,95476,CA,USA,38.30973,-122.491,Small Projects,10,9,6,6,9,1,5,8,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/20950-Via-Colombard-Sonoma-CA-95476/15837916_zpid/,,Single Family,154,775000,########,1314,sqft,589.8,5401.44,sqft,2,2,https://photos.zillowstatic.com/fp/9af8846caa4de47d620656b3ac25c622-p_e.jpg,20950 Via Colombard,Sonoma,95476,CA,USA,38.26358,-122.495,Small Projects,8,4,9,8,9,1,2,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18979-Robinson-Rd-Sonoma-CA-95476/15827753_zpid/,,Single Family,157,905000,########,1813,sqft,499.17,7991,sqft,3,3,https://photos.zillowstatic.com/fp/390a39f4eac9c89f6e478e5f31e2aaf9-p_e.jpg,18979 Robinson Rd,Sonoma,95476,CA,USA,38.30294,-122.473,Small Projects,2,4,1,3,5,0,6,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/19243-Robinson-Rd-Sonoma-CA-95476/15828500_zpid/,,Single Family,165,765000,########,1700,sqft,450,6599.34,sqft,3,2,https://photos.zillowstatic.com/fp/52ef220db7274d642ba33da69dcedf63-p_e.jpg,19243 Robinson Rd,Sonoma,95476,CA,USA,38.2978,-122.473,Small Projects,1,2,9,9,7,0,6,3,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/205-Temelec-Cir-Sonoma-CA-95476/15837595_zpid/,,Single Family,167,729000,########,1504,sqft,484.71,7000.09,sqft,3,2,https://photos.zillowstatic.com/fp/71a6b18a784cb9ddf3e6114cebe1e375-p_e.jpg,205 Temelec Cir,Sonoma,95476,CA,USA,38.26695,-122.499,Small Projects,3,1,4,8,8,1,5,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/767-Heather-Ln-Sonoma-CA-95476/15770708_zpid/,,Single Family,171,885000,2/9/2024,1316,sqft,672.49,5998.21,sqft,2,2,https://photos.zillowstatic.com/fp/92dc83b607a86a29bcdfab9be0e5bc3b-p_e.jpg,767 Heather Ln,Sonoma,95476,CA,USA,38.28835,-122.471,Small Projects,8,7,4,2,4,1,6,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/970-Grove-St-Sonoma-CA-95476/15797474_zpid/,,Single Family,180,560000,########,648,sqft,864.2,3498,sqft,2,1,https://photos.zillowstatic.com/fp/fb1e2aeb5699cf5655c06a5b73424c72-p_e.jpg,970 Grove St,Sonoma,95476,CA,USA,38.29777,-122.491,Small Projects,8,8,3,1,2,1,7,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/20712-Temelec-Dr-Sonoma-CA-95476/15837703_zpid/,,Single Family,181,749500,########,1376,sqft,544.69,8102.16,sqft,2,2,https://photos.zillowstatic.com/fp/f48b52ca1e5aec82474fa4a6ca3844a8-p_e.jpg,20712 Temelec Dr,Sonoma,95476,CA,USA,38.26579,-122.502,Small Projects,6,2,3,6,5,1,8,6,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17275-Cragmont-Dr-Sonoma-CA-95476/15800613_zpid/,,Single Family,185,1000000,########,2310,sqft,432.9,0.28,acres,3,2,https://photos.zillowstatic.com/fp/39a31abbe4864323eba778fb3d3dfd3f-p_e.jpg,17275 Cragmont Dr,Sonoma,95476,CA,USA,38.32228,-122.48,Small Projects,1,3,2,6,6,0,4,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1219-Herbazal-St-Sonoma-CA-95476/15838124_zpid/,,Single Family,192,600000,########,1220,sqft,491.8,5031.18,sqft,3,2,https://photos.zillowstatic.com/fp/1ccbc7294e157426da9a5cefd591fa9a-p_e.jpg,1219 Herbazal St,Sonoma,95476,CA,USA,38.26475,-122.488,Small Projects,3,4,4,1,2,0,9,7,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/524-Bokman-Pl-Sonoma-CA-95476/15802042_zpid/,,Single Family,195,700000,########,1438,sqft,486.79,4750,sqft,3,2,https://photos.zillowstatic.com/fp/56b8cab4fceb2843e316409a333990eb-p_e.jpg,524 Bokman Pl,Sonoma,95476,CA,USA,38.31628,-122.486,Small Projects,9,9,6,7,10,1,7,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/439-7th-St-W-Sonoma-CA-95476/15828932_zpid/,,Condominium,195,450000,########,864,sqft,520.83,871.2,sqft,2,2,https://photos.zillowstatic.com/fp/b9f2c7f5c28fc926dcfa4f3416a7ca4e-p_e.jpg,439 7th St W,Sonoma,95476,CA,USA,38.29435,-122.472,Small Projects,8,6,2,1,10,0,7,5,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/737-Verano-Ave-Sonoma-CA-95476/61206111_zpid/,,Single Family,199,770000,########,1324,sqft,581.57,7000.09,sqft,3,2,https://photos.zillowstatic.com/fp/13c40db628fd5c09503805863810b5b7-p_e.jpg,737 Verano Ave,Sonoma,95476,CA,USA,38.30133,-122.489,Small Projects,10,6,5,8,2,1,1,10,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18106-Vassar-Ct-Sonoma-CA-95476/15798416_zpid/,,Single Family,200,897500,########,1514,sqft,592.8,3598.06,sqft,2,2,https://photos.zillowstatic.com/fp/aa2fa431db8e1207c68dac1e7cd70cad-p_e.jpg,18106 Vassar Ct,Sonoma,95476,CA,USA,38.30998,-122.495,Small Projects,4,3,4,3,7,0,6,4,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/741-Amherst-Cir-Sonoma-CA-95476/15798541_zpid/,,Single Family,200,777000,########,1869,sqft,415.73,4090.28,sqft,3,2,https://photos.zillowstatic.com/fp/540b76fd2a7462e5875dcdbf000f8048-p_e.jpg,741 Amherst Cir,Sonoma,95476,CA,USA,38.31136,-122.492,Small Projects,1,5,4,8,1,1,10,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18946-Viewcrest-Dr-Sonoma-CA-95476/15807133_zpid/,,Single Family,200,500000,########,1618,sqft,309.02,0.91,acres,3,2,,18946 Viewcrest Dr,Sonoma,95476,CA,USA,38.29927,-122.553,Small Projects,2,10,5,7,1,1,6,4,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/158-Church-St-Sonoma-CA-95476/15769854_zpid/,,Single Family,201,949000,########,896,sqft,1059.15,3498,sqft,2,1,https://photos.zillowstatic.com/fp/4ec4c3362c6f809bf05418795df7928b-p_e.jpg,158 Church St,Sonoma,95476,CA,USA,38.29337,-122.46,Small Projects,1,7,2,6,1,0,9,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/104-Bernhard-Ave-Sonoma-CA-95476/15800741_zpid/,,Single Family,201,735000,########,1296,sqft,567.13,5458.07,sqft,2,1,https://photos.zillowstatic.com/fp/17c1f9e49bae2f37789f6ca5e75295d8-p_e.jpg,104 Bernhard Ave,Sonoma,95476,CA,USA,38.31811,-122.483,Small Projects,6,2,9,3,7,0,8,7,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/712-Oregon-St-Sonoma-CA-95476/15771283_zpid/,,Single Family,203,790000,1/8/2024,1712,sqft,461.45,7000.09,sqft,2,2,https://photos.zillowstatic.com/fp/68b7e4d51d4ceccd790bd3842e753e10-p_e.jpg,712 Oregon St,Sonoma,95476,CA,USA,38.29155,-122.472,Small Projects,2,5,9,4,10,1,5,10,3,-,-,-,-,-,-,-,-,-,-,-,-,-
